q_id,eng,class,chapter,taxonomy_gold
5efdbb80bd1a9b18d836097a,"Determine the volume contraction of a
solid copper cube, \( 10 \mathrm{cm} \) on an edge, when subjected to a hydraulic pressure of \( 7.0 \times 10^{6} \) Pa. (Bulk modulus of
copper, \( \left.\boldsymbol{B}=\mathbf{1 4 0} \times \mathbf{1 0}^{\mathbf{9}} \boldsymbol{P a}\right) \)",11,MECHANICAL PROPERTIES OF SOLIDS,Physics >> Mechanical Properties of Solids >> Elastic moduli
5efd0172f4ab8e55cf7c3007,"The correct order of increasing basic nature of the following base is:
5
\( A \cdot 2<5<1<3<4 \)
B. \( 5<2<1<3<4 \)
\( c \cdot 2<5<1<4<3 \)
D. \( 5<2<1<4<3 \)",12,AMINES,Chemistry >> Amines >> Physical properties
5eff52f9bd1a9b18d83aa8f0,"Choose the wrong statement
\( \mathbf{A} \cdot 1 k g w t=9.8 N \)
B. Momentum is a vector quantity
C. Force is always conserved
D. Momentum is conserved in the absence of an external
force",11,LAWS OF MOTION,Physics >> Laws of Motion >> Conservation of momentum
5eff6a9bbd1a9b18d83afc3b,"A ray of light moving along the vector \( (\hat{i}-\hat{\mathbf{2}} j) \) undergoes refraction at an interface of two media, which is \( x-z \)
plane. The refractive index for \( y>0 \) is 2 while for \( y<0 \) it is \( \frac{\sqrt{5}}{2} . \) The unit vector along the refracted ray is 2
\( ^{\mathbf{A}} \cdot \frac{-3 \hat{i}-5 \hat{j}}{\sqrt{34}} \)
\( \frac{(-4 \hat{i}-5 \hat{j})}{5} \)
\( ^{\mathbf{C}} \frac{-3 \hat{i}-4 \hat{j}}{5} \)
D. \( \frac{4 \hat{i}-3 \hat{j}}{5} \)",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Refraction
5eff50babd1a9b18d83aa10b,"Chemical equilibrium for a reversible
change means for:
This question has multiple correct options
A. the forward reaction proceeds as fast as the backward reaction, i.e., velocity of opposing reaction is equal
B. no change in concentration of reaction species with time
C . dynamic equilibrium
D. none of the above",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Equilibrium in chemical processes
5eff45b2bd1a9b18d83a7a43,"Equal masses of \( \mathrm{N}_{2} \) and \( \mathrm{O}_{2} \) gases are filled in vessels \( A \) and \( B \). The volume of
vessel B is double of A. The ratio of
pressure in vessel \( A \) and \( B \) will be
A . 16: 7
B. 16: 14
c. 32: 7
D. 32 : 28",11,THERMAL PROPERTIES OF MATTER,Physics >> Thermal Properties of Matter >> Ideal-gas equation and absolute temperature
5f02f236e806777a1a336a3f,"The equilibrium constant for a reaction is \( 1 \times 10^{20} \) at \( 300 K . \) The standard

Gibbs energy change for this reaction is
A . -115 kJ
B. +115 k
\( c .+166 k J \)
D. -166 k",11,EQUILIBRIUM,"Chemistry >> Equilibrium >> Relationship between equilibrium constant, reaction quotient and Gibbs energy"
5f02fae7e806777a1a338b3d,"Assuming that the number of maximum permissible shells is \( 5, \) how many elements would be there in the
periodic table?",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES,Chemistry >> Classification of Elements and Periodicity in Properties >> Electronic configurations of elements and the periodic table
5efcc21af4ab8e55cf7b8441,"Which of the following is a bad conductor of heat?
A. woodd
B. Aluminium
c. Iron
D. Bronze",12,ELECTRIC CHARGES AND FIELDS,Physics >> Electric Charges and Fields >> Conductors and insulators
5eff578abd1a9b18d83ab896,"\( A / c \) to ohm's law, \( \frac{V}{I}= \) constant, This constant is known as
A. voltage
B. Current
c. Power
D. Resistance",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Ohm’s law
5eff6136bd1a9b18d83ada68,"The magnetic field at a point due to a current carrying conductor is directly proportional to:
This question has multiple correct options
A. Resistance of the conductor
B. Thickness of the conductor
C. Current flowing through the conductor
D. Distance from the conductor",12,MOVING CHARGES AND MAGNETISM,Physics >> Moving Charges and Magnetism >> Magnetic field due to a current element — Biot-Savart law
5efd7a89bd1a9b18d8355f2e,"The physical quantity having dimensions 2 in length is:
A. Power
B. Acceleration
c. Force constant
D. Stress",11,UNITS AND MEASUREMENTS,Physics >> Units and Measurements >> Dimensions of physical quantities
5f044bde197db3497f5bbda6,"In an equilibrium, the positive catalyst increases the rate of the forward
reaction while decreases the rate of the
backward reaction.
A. True
B. False",11,EQUILIBRIUM,Chemistry >> Equilibrium >> Factors affecting equilibria
5efe0c3fbd1a9b18d836e6fb,"On dividing 0.46 by \( 15.374, \) the actual answer is \( 0.02992 . \) The correctly reported answer will be:
A. 0.03
B. 0.030
c. 0.029
D. 0.0299",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Uncertainty in measurement
5f02cdb5e806777a1a32e702,"After adding a solute freezing point of
water solution decreases to \( -0.186^{\circ} \mathrm{C} \)
Calculate \( \Delta T_{b} .\left(K_{f}=1.86^{\circ} C k g m o l^{-1}\right. \)
and \( K_{b}=0.512^{\circ} C k g m o l^{-1} \)
A \( \cdot 0.521^{\circ} \mathrm{C} \)
B . \( 0.0521^{\circ} \mathrm{C} \)
c. \( 1.86^{\circ} \mathrm{C} \)
D. \( 0.0186^{\circ} \mathrm{C} \)",12,SOLUTIONS,Chemistry >> Solutions >> Colligative properties and determination of molar mass
5efe2efdbd1a9b18d837458b,"Match the column:
Postulates Theory
p) Atoms are divisible into three
i. Dalton's subatomic particles \( \quad \) atomic theory
q) Discovery of the nucleus
i. Modern central positive charge) atomic theory
r) Atoms are indivisible
iii. Rutherford
s) Position of the electron
¡v. Neils Bohr
\( \mathbf{A} \cdot p \rightarrow i i, q \rightarrow i i i, r \rightarrow i, s \rightarrow i v \)
B \( \cdot p \rightarrow i, q \rightarrow i i, r \rightarrow i, s \rightarrow i i \)
\( \mathbf{c} \cdot p \rightarrow i i, q \rightarrow i, r \rightarrow i, s \rightarrow i i \)
D. \( p-i i i, q-i v, r-i i, s-i \)",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Dalton’s atomic theory
5f02e868e806777a1a33449d,"Assertion:
\( 3 d_{z^{2}} \) orbital is spherically symmetrical.
Reason:
\( 3 d_{z^{2}} \) orbital is the only d-orbital which is spherical in shape.
A. Both Assertion and Reason are correct and Reason is the correct explanation for Assertion
B. Both Assertion and Reason are correct but Reason is not the correct explanation for Assertion
c. Assertion is correct but Reason is incorrect
D. Assertion is incorrect but Reason is correct
E. Both Assertion and Reason are incorrect",11,STRUCTURE OF ATOM,Chemistry >> Structure of Atom >> Quantum mechanical model of atom
5efebdd2bd1a9b18d838b878,"If earth revolves around the sun in an
orbit of double its present radius, then the year on earth will be of
A \( \cdot \frac{365}{4} \) day
B. \( 365 \times 2 \sqrt{2} \) day
c. \( \frac{365}{2 \sqrt{2}} \) day
D. \( 365 \times 4 \) day",11,GRAVITATION,Physics >> Gravitation >> Kepler’s laws
5eff6579bd1a9b18d83ae99a,"The dispersed phase in colloidal iron
(III) hydroxide and coltoidal gold is positively and negatively charged, respectively. Which of the following statements is not correct?
A. Sodium sulphate solution causes coagulation in both sols
B. Magnesium chloride solution coagulates, the gold sol more readily than the iron
(III) hydroxide sol.
c. the processes of electrophoresis provide charge on both the sols
D. colloidal iron is coagulated by \( M g^{+2} \) and coltoidal gold is coagulated by \( C l^{-} \)",12,SURFACE CHEMISTRY,Chemistry >> Surface Chemistry >> Colloids
5efd1d9df4ab8e55cf7c7fa7,"The virial equation for 1 mole of a real gas is written as:
\( P V=R T \)
\( \left[1+\frac{A}{V}+\frac{B}{V^{2}}+\frac{C}{V^{3}}+\ldots . . . . . . . . . . \) to the higher \right.
power of \( n] \)
Where \( A, B \) and \( C \) are known as virial coefficients. If Vander Waal's equation is written in virial form, then what will
be the value of B?
A. \( _{a-\frac{b}{R T}} \)
B . \( b^{3} \)
c. \( _{b-\frac{a}{R T}} \)
D. \( b^{2} \)",11,STATES OF MATTER,Chemistry >> States of Matter >> Behaviour of real gases and deviation from ideal gas behaviour
5efef0aabd1a9b18d839537e,"A convex lens makes a real image \( 4 \mathrm{cm} \) long on a screen.When the lens is
shifted to a new position without disturbing object or the screen, we again get a real image on the screen which is \( 9 \mathrm{cm} \) long. The length of the
object must be :
A . \( 2.25 \mathrm{cm} \)
B. \( 6 \mathrm{cm} \)
\( c .6 .50 \mathrm{cm} \)
D. \( 36 \mathrm{cm} \)",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Refraction at spherical surfaces and by lenses
5d6cafd735e7ac0b44a20167,"17 What will be the correct order of vapour pressure of water, acetone and
ether at 30°C? Given that among these compounds, water has maximum
boiling point and ether has minimum boiling point?
(a) Water <ether <acetone
(b) Water < acetone < ether
(c) Ether < acetone <water
(d) Acetone <ether < water
",11,STATES OF MATTER,Chemistry >> States of Matter >> Intermolecular forces
5f0306bde806777a1a33b6a3,Name the principle on the basis of which optical fibres work.,12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Total internal reflection
5eff1019bd1a9b18d839c357,"Give the IUPAC name of the complex
compound
\( \left[\boldsymbol{C o}\left(\boldsymbol{N H}_{\boldsymbol{3}}\right)_{\boldsymbol{4}}\left(\boldsymbol{H}_{\boldsymbol{2}} \boldsymbol{O}\right) \boldsymbol{B r}\right]\left(\boldsymbol{N} \boldsymbol{O}_{\boldsymbol{3}}\right)_{\boldsymbol{2}} \)
A. Bromoaquotetraaminecobalt(III) nitrate
B. Bromoaquotetraaminocobalt(III) nitrate
C. Bromoaquatetraaminecobalt(III) nitrate
D. Tetraammineaquabromocobalt(III) nitrate",12,COORDINATION COMPOUNDS,Chemistry >> Coordination Compounds >> Nomenclature of coordination compounds
5eff1e49bd1a9b18d839f300,"The conditions for the combination of
atomic orbitals to form molecular
orbitals are stated below. Mark the
incorrect condition mentioned here.
A. The combining atomic orbitals must have nearly same energy
B. The combining atomic orbitals must overlap to maximum extent
c. combining atomic orbitals must have same symmetry about the molecular axis.
D. Pi ( \( \pi \) ) molecular orbitals are symmetrical around the bond axis",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Molecular orbital theory
5efe4a4abd1a9b18d8378aa6,"I.U.P.A.C name for \( \boldsymbol{F e}(\boldsymbol{C O})_{2}(\boldsymbol{\sigma}- \)
\( \left.\boldsymbol{C}_{5} \boldsymbol{H}_{5}\right)\left(\boldsymbol{\pi}-\boldsymbol{C}_{5} \boldsymbol{H}_{5}\right) \) complex
A . Dicarbonyl ( \( \eta^{5} \) - cyclopentadienyl) (cyclopentadienyl)ferrate(II)
B. Dicarbony! ( \( \eta^{5} \) - cyclopentadiene) (cyclopentadiencyl)iron(II)
C. Dicarbonyl ( \( \eta^{5} \) - cyclopentadienyl) ( \( \eta^{5} \) cyclopentadienyl)iron(II)
D. Dicarbonyl ( \( \eta^{5} \) - cyclopentadieny!) (cyclopentadienyl)iron(II)",12,COORDINATION COMPOUNDS,Chemistry >> Coordination Compounds >> Nomenclature of coordination compounds
5efe2091bd1a9b18d8371ddf,"A conductor consists of a circular loop
of radius \( R=10 \mathrm{cm} \) and two straight,
long sections as shown in figure.The
wire lies in the plane of the paper and
carries a current of \( i=7.00 A \)
Determine the magnitude and direction
of the magnetic field at the centre of the
loop.",12,MOVING CHARGES AND MAGNETISM,Physics >> Moving Charges and Magnetism >> Magnetic field due to a current element — Biot-Savart law
5efe8b4fbd1a9b18d8383594,"Five cells each of internal resistance
\( 0.2 \Omega \) and \( \mathrm{emf} 2 V \) are connected in
series with a resistance of \( 4 \Omega \).The
current through the external resistance
is
A. \( 4 A \)
в. \( 2 A \)
\( c \cdot 1 A \)
D. \( 0.5 A \)",12,CURRENT ELECTRICITY,"Physics >> Current Electricity >> Cells, emf and internal resistance"
5f0705dcc7d92c723b793faf,"In the reaction
\( \boldsymbol{R O H}+\boldsymbol{P B r}_{3} \rightarrow \boldsymbol{R B r} \)
The number of moles of alcohol that
may be converted into alkyl bromide by
one mole of \( \boldsymbol{P} \boldsymbol{B r}_{3} \) is:
A . 1 mole
B. 2 mole
c. 3 mole
D. none of the above",12,"ALCOHOLS, PHENOLS AND ETHERS","Chemistry >> Alcohols, Phenols and Ethers >> Alcohols and phenols"
5eff3b68bd1a9b18d83a5737,"A square plate lies in the xy plane with its centre at the origin and its edges parallel to the \( x \) and \( y \) axes. Its moments of inertia about the \( x, y \) and \( z \) axes are
\( I_{x}, I_{y}, \) and \( I_{z} \) respectively, and about a
diagonal it is \( \boldsymbol{I}_{D} \)
A \( \cdot I_{x}=I_{y}=\frac{1}{2} I_{z} \)
В . \( I_{x}=I_{y}=2 I_{z} \)
c. \( I_{D}=I_{x} \)
D \( \cdot I_{D}=I_{z} \)",11,SYSTEM OF PARTICLES AND ROTATIONAL MOTION,Physics >> System of Particles and Rotational Motion >> Moment of inertia
5efd77e8bd1a9b18d8355884,"blo
Q Type your question
will be: [Stress is proportional to square
of the Strain for the elastic tissue of the
aorta].
\( A \)
в.
\( c \)
\( D \)",11,MECHANICAL PROPERTIES OF SOLIDS,Physics >> Mechanical Properties of Solids >> Stress and strain
5eff1716bd1a9b18d839dbd0,"Ernest Rutherford carried out his work
on discovery of nucleus of an atom with:
A. silver foil experiment
B. gold foil experiment
c. \( \alpha \) - particle experiment
D. none of the above",12,ATOMS,Physics >> Atoms >> Alpha-particle scattering and Rutherford’s nuclear model
5f02f562e806777a1a3376ec,"Boojho stands at A just on the side of a plane mirror as shown in Fig.. Can he see himself in the mirror? Also can he
see the image of objects situated at \( P \)
Q and R?
\( A(B \text { oojho }) \cdot P \quad . Q \)",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Reflection of light by spherical mirrors
5eff44e0bd1a9b18d83a77a4,"A balloon of weight \( \boldsymbol{w} \) is falling vertically downward with a constant
acceleration \( (\boldsymbol{a}<\boldsymbol{g}) . \) The magnitude of
the air resistance is:
A . \( w \)
в. \( _{w\left(1+\frac{a}{g}\right)} \)
c. \( w\left(1-\frac{a}{g}\right) \)
D. \( w \frac{a}{g} \)",11,GRAVITATION,Physics >> Gravitation >> Acceleration due to gravity of the earth
5efe672ebd1a9b18d837d842,"Displacement between max. P.E. position and max. \( K . E . \) position for a particle executing simple harmonic motion is:
A \( \cdot \pm \frac{a}{2} \frac{a}{2} \)
B. \( +a \)
\( c \cdot \pm a \)
D. -",11,OSCILLATIONS,Physics >> Oscillations >> Energy in simple harmonic motion
5efea208bd1a9b18d838713a,"Two coils \( A \) and \( B \) have 200 and 400
turns respectively. A current of 1 A in coil
A causes a flux per turn of \( 10^{-3} \) Wh to
link with \( A \) and a flux per turn of \( 0.8 \times \) \( 10^{-3} \) Wh through B. The ratio of self-
inductance of \( A \) and the mutual
inductance of \( A \) and \( B \) is :
A. \( 5 / 4 \)
B. 1/1.6
c. 1.6
D.",12,ELECTROMAGNETIC INDUCTION,Physics >> Electromagnetic Induction >> Inductance
5efe8d3abd1a9b18d8383ab8,Who proposed valence bond theory?,11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Valence bond theory
5f06d4fac7d92c723b78957b,"A very long magnet of pole strength \( 4 A m \) is placed vertically with its one pole on the table. The distance from the pole, the
neutral point will be formed is :
\( \left(B_{H}=4 \times 10^{-5} T\right) \)
A. \( 0.5 m \)
в. \( 0.1 m \)
c. \( 0.15 m \)
D. \( 0.2 m \)",12,MAGNETISM AND MATTER,Physics >> Magnetism and Matter >> Magnetisation and magnetic intensity
5f03051fe806777a1a33b098,"The distance between the ends of the
wings of an airplane is \( 50 m \). It is flying in a horizontal plane at a speed of \( 360 K m / \)hour. The vertical component
of earth's magnetic field at that place is \( 2.0 \times 10^{-4} W b / m^{2}, \) then the potential
difference induced between the ends of
the wings will be
A . \( 0.1 v o l t \)
B. \( 1.0 v o l t \)
c. \( 0.2 v o l t \)
D. \( 0.01 v \) volt",12,ELECTROMAGNETIC INDUCTION,Physics >> Electromagnetic Induction >> Motional electromotive force
5eff6c0fbd1a9b18d83b01b4,"What is the oxidation state of the
underlined atoms in \( \left[\underline{C r}(\boldsymbol{C N})_{6}\right]^{3-} \) ? (answer is modulus of oxidation state)",12,THE d- AND f-BLOCK ELEMENTS,Chemistry >> The d- and f- Block Elements >> Important compounds of transition elements
5f0705bec7d92c723b793f42,"What is the order of reactivity of the following compounds towards nucleophilic substitution?
\( \langle-\mathbf{C l} \leqslant-\mathbf{C l}(-\mathbf{l})-\mathbf{C l} \)
(I)
\( (\mathbf{I I}) \)
\( (\mathrm{III}) \)
\( (\mathbf{I V}) \)
A. \( I<I I<I I I<I V \)
в. \( I V<I I I<I I<I \)
c. \( I V<I<I I<I I I \)
D. \( I V<I I<I<I I I \)",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Chemical reactions
5eff6f59bd1a9b18d83b0da4,"An object of \( 5 \mathrm{cm} \) is placed before a concave mirror at a distance of \( 40 \mathrm{cm} \)
If its focal length is \( 20 \mathrm{cm} \) then what is the magnification of the image.
A . 40
B. 20
c. 5
D. -",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Reflection of light by spherical mirrors
5efeed38bd1a9b18d839472f,"Write a short note on sky wave
propagation.",12,ELECTROMAGNETIC WAVES,Physics >> Electromagnetic Waves >> Electromagnetic waves
5e5a292e33f62243c907e476,"16. Which of the following is not an artificial sweetener?
(a) Sucrose
(b) Saccharin
(c) Sucrolose
(d) Alitame (UP CPMT)
",11,BIOMOLECULES,Chemistry >> Biomolecules >> Carbohydrates
5d88748490246a130cc43bd3,"12. If a source is transmitting electromagnetic wave of
frequency 8.2 x 100 Hz, then the wavelength of the
electromagnetic waves transmitted from the source will be
(a) 36.6 m
(b) 40.5 m
(c) 42.3 m
(d) 50.9 m
",12,ELECTROMAGNETIC WAVES,Physics >> Electromagnetic Waves >> Electromagnetic spectrum
5eff1277bd1a9b18d839cba6,"The halo compound of methane used as fire extinguisher under the name Pyrene is:
A. \( C H C l_{3} \)
в. \( C H_{2} C l_{2} \)
c. \( C C l_{2} F_{2} \)
D. \( C C l_{4} \)",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Classification
