q_id,eng,class,chapter
5f06f732c7d92c723b790dad,"Correct order of resistivity of materials
\( \operatorname{at} 20^{\circ} C: \)
A. Conductors \( \rightarrow \) Insulators \( \rightarrow \) Alloys
B. Alloys \( \rightarrow \) Insulators \( \rightarrow \) Conductors
c. Alloys \( \rightarrow \) conductors \( \rightarrow \) Insulators
D. conductors \( \rightarrow \) Alloys \( \rightarrow \) Insulators",12,CURRENT ELECTRICITY
5f02e4dbe806777a1a3336fd,"An octahedral complex is formed when hybrid orbitals of the following type are involved:
\( A \cdot s p^{3} \)
B. \( d s p^{2} \)
c. \( d^{2} s p^{3} \)
D. \( s p^{2} d^{2} \)",12,COORDINATION COMPOUNDS
5f02cc81e806777a1a32e241,"A rainbow is formed when the air is
completely dry
A . True
B. False",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5f02ca6fe806777a1a32da94,"If a body moves with uniform retardation, the velocity-time graph is a straight line
A. inclined to the time axis with a positive slope
B. inclined to the time axis with a negative slope
c. parallel to the time axis
D. parallel to the velocity axis",11,MOTION IN A STRAIGHT LINE
5eff0691bd1a9b18d839a1b1,"Which sublevel can occupy a maximum of 10 electrons?
A . s
B. f
\( c \cdot p \)
D.",11,STRUCTURE OF ATOM
5efeae4fbd1a9b18d838906b,"Balance the following equation:
\( C l O^{-}+I^{-} \rightarrow C l^{-}+I_{2} \)",11,REDOX REACTIONS
5f038228e806777a1a35bb3b,"Which one of the following molecules has the octahedral structure?
\( \mathbf{A} \cdot B e C l_{2} \)
в. \( \operatorname{Se} F_{6} \)
\( c . B F 3 \)
D. PF5
E . \( C F 4 \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE
5efdf209bd1a9b18d8369f1a,"The rate constant of a reaction is \( 1.5 \times \)
\( 10^{7} s^{-1} \) at \( 50^{\circ} C \) and \( 4.5 \times 10^{7} s^{-1} \) at
\( 100^{\circ} \mathrm{C} . \) Calculate the Arrhenius
parameter \( \boldsymbol{A} \) and \( \boldsymbol{E}_{\boldsymbol{a}} \)",12,CHEMICAL KINETICS
5f02cf09e806777a1a32ebf3,"Smoke is a colloidal solution of -
A. gas in solid
B. solid in gas.
c. gas in gas
D. solid in liquid",12,SURFACE CHEMISTRY
5f02d4a3e806777a1a330165,"A metal ion required for normal functioning of an enzyme is
A. Holoenzyme
B. Coenzyme
c. cofactor
D. Prosthetic group",11,BIOMOLECULES
5efd7370bd1a9b18d8354cf1,"Study the following.List-I List-I
a) \( \vec{P} . \vec{Q} \quad \) I)pseudo vector
b) \( \vec{P} \times \vec{Q} \)
II) undefined
c) \( \overrightarrow{\mathbf{P}} \cdot(\overrightarrow{\mathbf{Q}} \cdot \overrightarrow{\boldsymbol{R}}) \)
III) A Scalar
d) \( \vec{P} \times(\vec{Q} \times \vec{R}) \)
IV) A vector
The correct match is:
A . A-IV B-III C-I D-II
B. A-II B-I C-III D-IV
c. A-III B-IV C-II D-I
D. A-I B-II C-IV D-III",11,MOTION IN A PLANE
5f043ef7197db3497f5b8cc7,"The conditions favourable for the
reaction: \( 2 S O_{2}(g)+O_{2}(g) \rightleftharpoons \)
\( 2 S O_{3}(g) ; \triangle H^{\circ}=-198 K J \) are
A. low temperature,high pressure
B. any value of T and P
c. low temperature and low pressure
D. high temperature and high pressure",11,EQUILIBRIUM
5eff7300bd1a9b18d83b1acc,"If in Bohr's atomic model, it is assumed that force between electron the proton
varies inversely as \( r^{4}, \) b energy of the system will be proportional to:
\( \mathbf{A} \cdot n^{2} \)
B . \( n^{4} \)
\( c \cdot n^{6} \)
D. \( n^{8} \)",12,ATOMS
5eff4628bd1a9b18d83a7bda,"Which of the following is the unit of specific heat?
\( \mathbf{A} \cdot J k g^{o} C^{-1} \)
в. \( \frac{J}{k g^{o} C} \)
c. \( \frac{k g^{o} C}{J} \)
D. \( \frac{J}{k g^{o} C^{-2}} \)",11,THERMODYNAMICS
5efdf48abd1a9b18d836a5b8,"Which enzyme is concerned with transfer of electrons?
A. Desmolase
B. Hydrolase
c. Dehydrogenase
D. Transaminase",11,BIOMOLECULES
5eff3a92bd1a9b18d83a5462,"Assertion
The \( 5^{t h} \) period of periodic table contains 18 elements not 32
Reason
\( \mathbf{n}=\mathbf{5}, \ell=\mathbf{0}, 1,2, \) 3. The order in which the
energy of available orbitals \( 4 \mathrm{d}, 5 \mathrm{s} \) and
\( 5 p \) increases is \( 5 s<4 d<5 p \) and the total number of orbitals available are 9
and thus 18 electrons can be
accommodated.
A. Both Assertion and Reason are correct and Reason is the correct explanation for Assertion
B. Both Assertion and Reason are correct but Reason is not the correct explanation for Assertion
c. Assertion is correct but Reason is incorrect
D. Assertion is incorrect but Reason is correct",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES
5efec650bd1a9b18d838cf4c,"Heating rubber with sulphur is known
as:
A. galvanization
B. bessemerisation
c. vulcanization
D. sulphonation",12,POLYMERS
5f06e7b3c7d92c723b78d908,"Does the particle's vertical velocity reach a minimum after \( t=3.00 s ? \)
A. True
B. False",11,MOTION IN A STRAIGHT LINE
5f02ed3de806777a1a335764,"The correct \( I . U . P . A . C \) name for
\( \boldsymbol{H}_{2}\left[\boldsymbol{P t C l}_{6}\right] \) complex:
A. Hexachloridoplatinic (IV) acid
B. Hexachloridoplatinate (IV) acid
c. Hydrogenhexachloridoplatinate (IV) acid
D. Di hydrogenhexachloridoplatinate (IV) acid",12,COORDINATION COMPOUNDS
5f06f877c7d92c723b7911e0,"Calcium lactate is a salt of a weak
organic acid and represented as
\( \boldsymbol{C} \boldsymbol{a}(\boldsymbol{L} \boldsymbol{a} \boldsymbol{c})_{2} \cdot \boldsymbol{A} \) saturated solution of
\( C a(L a c)_{2} \) contains 0.13 mole of this
salt in 0.50 l litre solution. The pOH of
this solution is \( 5.60 . \) Assuming a complete dissociation of salt, calculate
\( K_{a} \) of the lactic acid.",11,EQUILIBRIUM
5eff6ca0bd1a9b18d83b03d1,"An infinitely long time charge having a uniform charge per unit length \( \lambda \) lies at a distance d from a point 0 as shown in Fig. Determine the total electric flux
through the surface of sphere of radius
R centered at 0 resulting from this line charge. Consider both cases where Rd.
\( A \)
B. \( \frac{7 \lambda \sqrt{R^{2}-d^{3}}}{\varepsilon_{0}} \)
c. \( \frac{7 \lambda \sqrt{R^{2}-d^{2}}}{2 \varepsilon_{0}} \)
\( D \)",12,ELECTRIC CHARGES AND FIELDS
5eff04fbbd1a9b18d8399c57,"I. When an electric current runs
through a sealed tube that contains a
very low pressure of hydrogen gas, four different colors of light are produced, red, blue-green, blue-violet, and violet.
II. Energy added to the electrons
causes them to transition from lower
energy levels to higher energy levels. As the electrons return to the lower energy levels they were originally located in, photons of light are emitted.
A. Statement I is true, Statement II is true
B. Statement \( I \) is true, Statement \( I I \) is false
c. Statement \( I \) is false, statement \( I I \) is true
D. Statement \( I \) is false, Statement \( I I \) is false",11,STRUCTURE OF ATOM
5efd943bbd1a9b18d835a1cb,"Gravitational constant is
experimentally measured using a
A. physical balance
B. torsional balance
c. beam balance
D. gyrometer",11,GRAVITATION
5f06c8eac7d92c723b7868ee,"In the magnetic meridian of a certain
place the horizontal component of earth's magnetic field is \( 0.25 \mathrm{G} \) and dip
angle is \( 60^{\circ} . \) The magnetic field of the earth at this location is?
A. 0.50 G
B. 0.52 G
c. 0.54 G
D. 0.56 G",12,MAGNETISM AND MATTER
5efe601cbd1a9b18d837c4bd,How does the presence of benzoquinone inhibit the free radical polymerisation of a vinyl derivative?,12,POLYMERS
5eff24debd1a9b18d83a098a,"For a capacitor, distance between the plates \( =d, \) p.d between the plates \( = \)
\( \boldsymbol{V}, \boldsymbol{k}=\mathbf{1}, \) area of each plate \( =\boldsymbol{A} \) and
electric field between the plates \( =E \)
For another capacitor distance between
plates \( =\boldsymbol{d}, \) p.d between plates \( = \)
\( V, k=2, \) area of each plate \( =2 A \) and
electric field between the plates \( =\boldsymbol{E}^{1} \)
Relation between \( E \) and \( E^{1} \) is:
\( \mathbf{A} \cdot E^{1}=E / 4 \)
B . \( E^{1}=E / 2 \)
c. \( E^{1}=E \)
D. \( E^{1}=4 E \)",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE
5efcc324f4ab8e55cf7b870e,"Charge \( Q \) is given a displacement \( \vec{r}= \) \( \boldsymbol{a} \hat{\boldsymbol{i}}+\boldsymbol{b} \hat{\boldsymbol{j}} \) in an electric field \( \overrightarrow{\boldsymbol{E}}=\boldsymbol{E}_{1} \hat{\boldsymbol{i}}+ \)
\( E_{2} \widehat{j} . \) The work done is :
A \( \cdot Q\left(E_{1} a+E_{2} b\right) \)
)
в. \( Q \sqrt{\left(E_{1} a\right)^{2}+\left(E_{2} b\right)^{2}} \)
c. \( Q\left(E_{1}+E_{2}\right) \sqrt{a^{2}+b^{2}} \)
D. \( Q \sqrt{\left(E_{1}^{2}+E_{2}^{2}\right)} \sqrt{a^{2}+b^{2}} \)",12,ELECTRIC CHARGES AND FIELDS
5efccaaff4ab8e55cf7b9a82,"Electrolytic refining is used to purify which of the following metals?
A. Cu and zn
B. Ge and si
c. zrand Ti
D. zn and \( \mathrm{Hg} \)",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS
5eff6401bd1a9b18d83ae48c,"Two thin lenses, when in contact,
produce a combined power +10 dioptre When they are \( 0.25 \mathrm{m} \) apart, the power reduce to +6 dioptre. The power of the lenses in dioptre, are:
A . 1 and 9
B. 2 and 8
\( c \cdot 4 \) and 6
D. 5 each",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5efd93bfbd1a9b18d835a09b,"A ring rolls without slipping on a horizontal surface. At any instant, its
position is as shown in the figure.
This question has multiple correct options
A. Section ABC has greater kinetic energy than section ADC
B. Section BC has greater kinetic energy than section CD
c. Section BC has the same kinetic energy as section DA.
D. The section AB, BC, CD, and DA have the same kinetic
energy",11,SYSTEM OF PARTICLES AND ROTATIONAL MOTION
5efcfd6ff4ab8e55cf7c24ea,"Due to earth's magnetic field charged
cosmic rays; particle
A. Requires more K.E to reach the equator than the pole
B. Requires less K.E to reach the equator than the pole
C. Can never reach the pole
D. Can never reach equator",12,MAGNETISM AND MATTER
5efe399bbd1a9b18d8375fa7,"\( \boldsymbol{C H}_{2}=\boldsymbol{C H}-\boldsymbol{C} \equiv \boldsymbol{N} \)
Hybridisation state of \( N \) atom is:
\( A \cdot s p^{3} \)
B . \( s p \)
\( c \cdot s p^{2} \)
D. none of the above",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE
5eff1d5fbd1a9b18d839efcf,"A steady current is flowing in a cylindrical conductor.Then which one of the following statements is true?
A. Electric filed within the conductor is zero
B. Electric field exists only on the outer surface of the conductor
c. Electric field exists within the conductor
D. None of the above",12,CURRENT ELECTRICITY
5efdf5bfbd1a9b18d836a903,"Which of the following is not an ore of
Iron?
A. Magnetite
B. Haematite
c. Dolomite
D. limonite",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS
5efe79a3bd1a9b18d83809c2,"Collision frequency depends upon concentration and temperature. If true enter 1 , if false enter 0 .",12,CHEMICAL KINETICS
5efee385bd1a9b18d83924dc,"On treatment of \( 100 \mathrm{mL} \) of \( 0.1 \mathrm{M} \) solution
of \( C o C l_{3} .6 H_{2} O \) with excess
\( A g N O_{3}, 1.2 \times 10^{22} \) ions are
precipitated. The complex is :
A \( \cdot\left[C o\left(H_{2} O\right)_{4} C l_{2}\right] C l .2 H_{2} O \)
в. \( \left[C o\left(H_{2} O\right)_{3} C l_{3}\right] .3 H_{2} O \)
\( \mathbf{c} \cdot\left[\operatorname{Co}\left(H_{2} O\right)_{6}\right] C l_{3} \)
D. \( \left[\operatorname{Co}\left(H_{2} O\right)_{5} C l\right] C l_{2} . H_{2} O \)",12,COORDINATION COMPOUNDS
5efeb9d3bd1a9b18d838ae14,"When the electron in the discharge tube is accelerated to high speeds
A. the charge on the electron will decrease.
B. the specific charge will decrease.
c. the charge of the electron will increase.
D. the value of e/m will increase",12,ATOMS
5efe0676bd1a9b18d836d656,"The IUPAC name of the following
compound is:
A. 3-cyclohexylpentan-3-ol
B. 3-cyclohexyl,3-hydroxypentane
C. 3-hydroxypentyl cyclohexane
D. none of the above",12,"ALCOHOLS, PHENOLS AND ETHERS"
5efe2398bd1a9b18d83725f9,"The angle of dip at a place on the earth
gives
A. The horizontal component of the earth's magnetic field
B. The location of geographical meridian
C. The vertical component of the earth's magnetic field
D. The direction of the earth's magnetic field",12,MAGNETISM AND MATTER
5f02e2cae806777a1a332f7c,"An organic compound was used with sodium metal and extracted with
distilled water. On adding freshly
prepared \( F e S O_{4} \) solution followed by
the addition of \( F e C l_{3} \) and dil. \( H C l \) used
greenish-blue solution. 0.30 g of the organic compound after kjeldahlisation evolved a gas \( (\mathrm{X}), \) which
was passed on \( 100 \mathrm{ml} \) of \( 0.1 \mathrm{M} H_{2} S O_{4} \)
The excess of acid required \( 20 \mathrm{ml} \) of 0.5 M NaOH for neutralisation. The amount
of acid left after neutralisation
with base is:
\( \mathbf{A} \cdot 10 \mathrm{ml} \)
B. \( 90 \mathrm{ml} \)
c. \( 50 \mathrm{ml} \)
D. \( 80 \mathrm{ml} \)",11,SOME BASIC CONCEPTS OF CHEMISTRY
5efcf8d2f4ab8e55cf7c18a7,"Two isomers \( (\boldsymbol{I} \boldsymbol{V}) \) and \( (\boldsymbol{V}) \) on
monochlorination give four products.
The isomers \( (\boldsymbol{I} \boldsymbol{V}) \) and \( (\boldsymbol{V}) \) are:
\( \mathbf{A} \)
B.
\( c \)
and
D.",12,HALOALKANES AND HALOARENES
5efeec2abd1a9b18d839436b,"When the current in a coil changes from
8 ampere to 2 ampere in \( 3 \times 10^{-2} \)
second, the e.m.f. induced in the coil is 2
volt. The self inductance of the coil (in
millinery) is
\( A \)
B. 5
c. 20
D. 10",12,ELECTROMAGNETIC INDUCTION
5f02fa40e806777a1a3388c4,"A constant torque acting on a uniform circular wheel changes its angular
momentum from \( A_{0} \) to \( 4 A_{0} \) in 4 sec. The
magnitude of this torque is:
\( \mathbf{A} \cdot 4 A_{0} \)
в. \( A_{0} \)
c. \( \frac{3}{4} A_{0} \)
D. \( 12 A_{0} \)",11,SYSTEM OF PARTICLES AND ROTATIONAL MOTION
5eff303dbd1a9b18d83a309b,"An electron experiences a magnetic force of magnitude \( 4.60 \times 10^{-15} N \)
when moving at an angle of \( 60.0^{\circ} \) with respect to a magnetic field of magnitude \( 3.50 \times 10^{-3} T . \) If \( v \) is the
speed of the electron, find \( x, \) such that \( \boldsymbol{x}=\boldsymbol{v} / \mathbf{1 0}^{4} \)",12,MOVING CHARGES AND MAGNETISM
5f06e9f2c7d92c723b78e003,"According to Bohr's model of hydrogen atom, relation between principal quantum number n and radius of stable orbit is
\( \mathbf{A} \cdot r \propto \frac{1}{n} \)
B . \( r \propto n \)
\( c \cdot r \propto \frac{1}{n^{2}} \)
D \( \cdot r \propto n^{2} \)",12,ATOMS
5eff24fcbd1a9b18d83a09ea,"Three capacitors of capacitances \( 2 \mathrm{pF}, 3 \) pF and 4 pF are connected in parallel.
(a) What is the total capacitance of the
combination?
(b) Determine the charge on each
capacitor if the combination
is connected to a \( 100 \mathrm{V} \) supply.",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE
5efee205bd1a9b18d8391fa5,"The most common oxidation states of
cerium are
\( A \cdot+2 \) and +4
B. +3 and +4
\( c \cdot+3 \) and +5
D. +2 and +3",12,THE d- AND f-BLOCK ELEMENTS
5f06a653c7d92c723b77ecbb,"Two lithium nuclei in a lithium vapour
at room temperature do not combine to
form a carbon nucleus- because:
A. a lithium nucleus is more tightly bound than a carbon nucleus
B. carbon nucleus is unstable particle
c. it is not energetically favourable
D. coulomb repulsion does not allow the nuclei to come very close",12,ELECTRIC CHARGES AND FIELDS
5f06a901c7d92c723b77f58d,"The resultant of two equal forces is
double of either of the force. The angle between them is :
A \( \cdot 0^{\circ} \)
B. 60
\( c .90^{\circ} \)
D. 120",11,MOTION IN A PLANE
5f06cd2dc7d92c723b787839,"lonic radius in a group while moving down?
A. remains same from top to bottom
B. decreases from top to bottom
c. increases from top to bottom
D. first increases and then decreases",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES
5eff71cbbd1a9b18d83b16b1,"There is a fixed potential difference
between the two ends of a
potentiometer. Two cells are connected
in series in such a way that in one
arrangement they help each other where as in the second arrangement they oppose each other. The balance point for these two combinations is obtained at
\( 120 \mathrm{cm} \) and \( 60 \mathrm{cm} \) length respectively. The ratio of the emf of the cell is:
A \( \cdot 2: \)
B. 3:
\( c \cdot 1: 1 \)
D. 4:",12,CURRENT ELECTRICITY
5f030c9ae806777a1a33cc91,A bullet of mass \( 50 g m \) is fired from below into a bob of mass \( 450 \mathrm{gm} \) of a pendulum. The bullet remains into the bob and the bob rises upto a height 1.8 \( m . \) Find \( \vec{V} \) of bullet.,11,SYSTEM OF PARTICLES AND ROTATIONAL MOTION
5efef86abd1a9b18d8396f49,"For flow of a fluid to be turbulent:
A. fluid should have high density
B. velocity should be large
C. reynold number should be less than 2000
D. both (a) and (b)",11,MECHANICAL PROPERTIES OF FLUIDS
5efe999bbd1a9b18d8385b4e,"A 20 g ball is fired horizontally toward a 100 g ball that is hanging motionless from a 1.0 -m-long string. The balls undergo a head-on, elastic collision, after which the 100 g ball swings out to a maximum angle of 50
degrees. Determine the initial speed of the 20 g ball.
A. \( 8.4 \mathrm{m} / \mathrm{s} \)
B. \( 4.2 \mathrm{m} / \mathrm{s} \)
c. \( 2.1 \mathrm{m} / \mathrm{s} \)
D. \( 16.8 \mathrm{m} / \mathrm{s} \)",11,"WORK, ENERGY AND POWER"
5efdef51bd1a9b18d836981e,"Fill in the blanks
i) For a motor: a permanent magnet, then commercial motor:
ii) Focal length of a lens; metre, then for
power of a lens",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5d88756290246a130cc43d30,"30. A circular ring of radius r is placed in a homogeneous
magnetic field perpendicular to the plane of the ring,
The field B changes with time according to the equation
B= Kt, where K is a constant and t is the time. The electric
field in the ring is
(a) Kr
(b)
(c) Kr
2r
",12,ELECTROMAGNETIC WAVES
5eff696cbd1a9b18d83af801,"Alternative current generator is basically based upon:
A. Amperes law
B. Lenz's law
c. Faradays law
D. coulombs law",12,ELECTROMAGNETIC INDUCTION
5f030475e806777a1a33ae39,"There is a planet name 'ALLEN' which has radius three times that of the earth
and density two times that of the earth. The acceleration due to gravity on 'ALLEN' will be
A \( \cdot \frac{1}{9} \) times that of earth's gravity
B. \( \frac{2}{9} \) times that of earth's gravity
c. 6 times that of earth's gravity.
D. 3 times that of earth's gravity",11,GRAVITATION
5f0387fde806777a1a35d1dd,"What is the centripetal acceleration of the ball if the instantaneous velocity of the ball is doubled?
\( A \cdot a / 4 \)
B. a/2
\( c \)
D. 2a
E. \( 4 a \)",11,MOTION IN A PLANE
5eff1051bd1a9b18d839c416,"The power output of an automobile engine is advertised to be 200 hp at 600 rpm. Find the corresponding torque.
\( A \cdot 137 N m \)
в. 237Nm
c. 337Nm
D. 287Nm",11,SYSTEM OF PARTICLES AND ROTATIONAL MOTION
5f06bdbcc7d92c723b783fa2,"The IUPAC name of \( \left[\mathrm{Ni}\left(\mathrm{NH}_{3}\right)_{4}\right]\left[\mathrm{NiCl}_{4}\right] \) is :
A. tetrachloronickel (II)-tetraaminenickel (II)
B. tetramminenickel
(II)-tetrachloronickel (II)
c. tetraamminenickel (II)-tetrachloronickelate (II)
D. tetrachloronickel (II)-tetraaminenickelate (0)",12,COORDINATION COMPOUNDS
